Branch Path,Variable,Scenario,Region,Scale,Units,Per...,2022,2030,2040,2050,input_source,standardized_label_status,notes,source_type,source_name,source_scope,source_date,default_version,researcher_review_recommended,review_reason
Demand\Freight road\Trucks\HEV medium\Motor gasoline,Mileage,Reference,Japan,,Kilometer,,36000.0,35428.01591226,34725.79874473,34037.50019324,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks,Vehicle Equivalent Weight,Reference,Japan,,Vehicle equivalent,,5.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 0,Survival Rate,Reference,Japan,%,Share,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 0,Vintage Profile Share,Reference,Japan,%,Share,,1.0,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 1,Survival Rate,Reference,Japan,%,Share,,0.99966363,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 1,Vintage Profile Share,Reference,Japan,%,Share,,0.91,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 10,Survival Rate,Reference,Japan,%,Share,,0.915507,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 10,Vintage Profile Share,Reference,Japan,%,Share,,0.38941612,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 11,Survival Rate,Reference,Japan,%,Share,,0.89379055,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 11,Vintage Profile Share,Reference,Japan,%,Share,,0.35436867,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 12,Survival Rate,Reference,Japan,%,Share,,0.8691253,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 12,Vintage Profile Share,Reference,Japan,%,Share,,0.32247549,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 13,Survival Rate,Reference,Japan,%,Share,,0.84140672,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 13,Vintage Profile Share,Reference,Japan,%,Share,,0.29345269,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 14,Survival Rate,Reference,Japan,%,Share,,0.81053543,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 14,Vintage Profile Share,Reference,Japan,%,Share,,0.26704195,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 15,Survival Rate,Reference,Japan,%,Share,,0.7764165,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 15,Vintage Profile Share,Reference,Japan,%,Share,,0.24300818,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 16,Survival Rate,Reference,Japan,%,Share,,0.73895902,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 16,Vintage Profile Share,Reference,Japan,%,Share,,0.22113744,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 17,Survival Rate,Reference,Japan,%,Share,,0.69807565,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 17,Vintage Profile Share,Reference,Japan,%,Share,,0.20123507,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 18,Survival Rate,Reference,Japan,%,Share,,0.65368226,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 18,Vintage Profile Share,Reference,Japan,%,Share,,0.18312391,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 19,Survival Rate,Reference,Japan,%,Share,,0.60569765,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 19,Vintage Profile Share,Reference,Japan,%,Share,,0.16664276,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 2,Survival Rate,Reference,Japan,%,Share,,0.99822461,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 2,Vintage Profile Share,Reference,Japan,%,Share,,0.8281,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 20,Survival Rate,Reference,Japan,%,Share,,0.55404328,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 20,Vintage Profile Share,Reference,Japan,%,Share,,0.15164491,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 21,Survival Rate,Reference,Japan,%,Share,,0.49864306,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 21,Vintage Profile Share,Reference,Japan,%,Share,,0.13799687,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 22,Survival Rate,Reference,Japan,%,Share,,0.43942315,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 22,Vintage Profile Share,Reference,Japan,%,Share,,0.12557715,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 23,Survival Rate,Reference,Japan,%,Share,,0.37631179,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 23,Vintage Profile Share,Reference,Japan,%,Share,,0.11427521,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 24,Survival Rate,Reference,Japan,%,Share,,0.30923917,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 24,Vintage Profile Share,Reference,Japan,%,Share,,0.10399044,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 25,Survival Rate,Reference,Japan,%,Share,,0.23813724,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 25,Vintage Profile Share,Reference,Japan,%,Share,,0.0946313,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 26,Survival Rate,Reference,Japan,%,Share,,0.16293967,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 26,Vintage Profile Share,Reference,Japan,%,Share,,0.08611448,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 27,Survival Rate,Reference,Japan,%,Share,,0.08358169,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 27,Vintage Profile Share,Reference,Japan,%,Share,,0.07836418,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 28,Survival Rate,Reference,Japan,%,Share,,0.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 28,Vintage Profile Share,Reference,Japan,%,Share,,0.0713114,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 29,Survival Rate,Reference,Japan,%,Share,,0.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 29,Vintage Profile Share,Reference,Japan,%,Share,,0.06489338,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 3,Survival Rate,Reference,Japan,%,Share,,0.99530201,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 3,Vintage Profile Share,Reference,Japan,%,Share,,0.753571,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 30,Survival Rate,Reference,Japan,%,Share,,0.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 30,Vintage Profile Share,Reference,Japan,%,Share,,0.05905297,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 4,Survival Rate,Reference,Japan,%,Share,,0.99062946,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 4,Vintage Profile Share,Reference,Japan,%,Share,,0.68574961,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 5,Survival Rate,Reference,Japan,%,Share,,0.98399157,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 5,Vintage Profile Share,Reference,Japan,%,Share,,0.62403215,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 6,Survival Rate,Reference,Japan,%,Share,,0.97520388,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 6,Vintage Profile Share,Reference,Japan,%,Share,,0.56786925,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 7,Survival Rate,Reference,Japan,%,Share,,0.96410318,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 7,Vintage Profile Share,Reference,Japan,%,Share,,0.51676102,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 8,Survival Rate,Reference,Japan,%,Share,,0.95054198,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 8,Vintage Profile Share,Reference,Japan,%,Share,,0.47025253,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 9,Survival Rate,Reference,Japan,%,Share,,0.93438506,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Age 9,Vintage Profile Share,Reference,Japan,%,Share,,0.4279298,,,,default,standardized,Normalize across ages before use.,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Electricity,Reconciliation Bound Lower,Reference,Japan,%,Share,,0.85,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Electricity,Reconciliation Bound Upper,Reference,Japan,%,Share,,1.15,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Electricity,Reconciliation Weight,Reference,Japan,,Weight,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Gas and diesel oil,Reconciliation Bound Lower,Reference,Japan,%,Share,,0.85,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Gas and diesel oil,Reconciliation Bound Upper,Reference,Japan,%,Share,,1.15,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Gas and diesel oil,Reconciliation Weight,Reference,Japan,,Weight,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Hydrogen,Reconciliation Bound Lower,Reference,Japan,%,Share,,0.85,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Hydrogen,Reconciliation Bound Upper,Reference,Japan,%,Share,,1.15,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Hydrogen,Reconciliation Weight,Reference,Japan,,Weight,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\LPG,Reconciliation Bound Lower,Reference,Japan,%,Share,,0.85,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\LPG,Reconciliation Bound Upper,Reference,Japan,%,Share,,1.15,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\LPG,Reconciliation Weight,Reference,Japan,,Weight,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Motor gasoline,Reconciliation Bound Lower,Reference,Japan,%,Share,,0.85,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Motor gasoline,Reconciliation Bound Upper,Reference,Japan,%,Share,,1.15,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Motor gasoline,Reconciliation Weight,Reference,Japan,,Weight,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Natural gas,Reconciliation Bound Lower,Reference,Japan,%,Share,,0.85,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Natural gas,Reconciliation Bound Upper,Reference,Japan,%,Share,,1.15,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\Heavy trucks\Natural gas,Reconciliation Weight,Reference,Japan,,Weight,,1.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy,Sales Share,Reference,Japan,%,Share,,37.0,9.919334775644728,2.089926886768541,1.765082399443469,default,standardized,Transport LEAP export value overlay applied from Japan / Target.,transport_leap_export_default,transport_leap_export_combined_00_APEC_domestic_international_Target_20260514.xlsx,exact_region_match,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy,Stock,Reference,Japan,,Device,,1320000.0,,,,default,standardized,,default_best_guess,APERC placeholder road defaults,all_apec_economies_until_researcher_update,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy\Gas and diesel oil,Final On-Road Fuel Economy,Reference,Japan,,MJ/100 km,,2112.628649596029,2080.105848045439,2028.174410287695,1855.943041872862,default,standardized,Transport LEAP export value overlay applied from Japan / Target.,transport_leap_export_default,transport_leap_export_combined_00_APEC_domestic_international_Target_20260514.xlsx,exact_region_match,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy\Gas and diesel oil,Mileage,Reference,Japan,,Kilometer,,33426.51329454369,34833.37204475835,33967.81999180119,32552.11613980461,default,standardized,Transport LEAP export value overlay applied from Japan / Target.,transport_leap_export_default,transport_leap_export_combined_00_APEC_domestic_international_Target_20260514.xlsx,exact_region_match,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy\LPG,Final On-Road Fuel Economy,Reference,Japan,,MJ/100 km,,1349.995031667484,1372.900167247898,1393.345339562141,1430.307780572235,default,standardized,Transport LEAP export value overlay applied from Japan / Target.,transport_leap_export_default,transport_leap_export_combined_00_APEC_domestic_international_Target_20260514.xlsx,exact_region_match,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy\LPG,Mileage,Reference,Japan,,Kilometer,,36623.76065900598,38187.95916753267,38172.53683893811,37852.70098672787,default,standardized,Transport LEAP export value overlay applied from Japan / Target.,transport_leap_export_default,transport_leap_export_combined_00_APEC_domestic_international_Target_20260514.xlsx,exact_region_match,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
Demand\Freight road\Trucks\ICE heavy\Motor gasoline,Final On-Road Fuel Economy,Reference,Japan,,MJ/100 km,,2244.116938965371,2218.763896203974,2178.841350192643,2017.950143831011,default,standardized,Transport LEAP export value overlay applied from Japan / Target.,transport_leap_export_default,transport_leap_export_combined_00_APEC_domestic_international_Target_20260514.xlsx,exact_region_match,2026-05-25,v2026_05_25_best_guess,True,Placeholder default. Replace with economy-specific researcher data when available.
