Economy,Scenario,Branch Path,Variable,Year,Value,Units,Source,Comment
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biogasoline,Fuel Economy,2022,182.9094955243195,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biogasoline,Mileage,2022,13541.30332126423,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Efuel,Fuel Economy,2022,130.4091402971714,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Efuel,Mileage,2022,14286.13100601533,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Electricity,Fuel Economy,2022,182.9094955243195,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,2022,13541.30332126423,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Gas and diesel oil,Fuel Economy,2022,130.4091371578359,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Gas and diesel oil,Mileage,2022,14286.13066210571,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Motor gasoline,Fuel Economy,2022,182.9094940468479,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Motor gasoline,Mileage,2022,13541.30321188287,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Sales Share,2022,23.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Stock,2022,35785.04559853936,Device,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Stock Share,2022,13.027992753516283,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight,2022,0.25,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (motorcycle).
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight Lower Bound,2022,0.05,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Lower Bound from apec_vehicle_equivalent_weights.csv (motorcycle).
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight Upper Bound,2022,0.8,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Upper Bound from apec_vehicle_equivalent_weights.csv (motorcycle).
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV,Sales Share,2022,20.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,2022,61.63058355820887,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,2022,6781.614955296824,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE,Sales Share,2022,80.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE,Stock Share,2022,100.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biodiesel,Fuel Economy,2022,112.8361912299064,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biodiesel,Mileage,2022,7154.63182421927,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biogasoline,Fuel Economy,2022,161.3885648715242,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Biogasoline,Mileage,2022,6781.614955296824,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Efuel,Fuel Economy,2022,112.8361912299064,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Efuel,Mileage,2022,7154.63182421927,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Gas and diesel oil,Fuel Economy,2022,112.8361912299064,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Gas and diesel oil,Mileage,2022,7154.63182421927,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Motor gasoline,Fuel Economy,2022,161.3885635678903,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Motor gasoline,Mileage,2022,6781.614900517583,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
